symbol,signal_utc,delay_minutes,side,gross_bps
1000PEPEUSD,2026-07-26 22:01:00+00:00,0,bull,0.0
1000PEPEUSD,2026-07-27 14:21:00+00:00,0,bear,1.6839552741476638
1000PEPEUSD,2026-07-27 14:31:00+00:00,0,bear,-5.099612429455558
1000PEPEUSD,2026-07-27 22:41:00+00:00,0,bear,24.374107733556862
1000PEPEUSD,2026-07-27 22:58:00+00:00,0,bear,4.589423144812921
1000PEPEUSD,2026-07-28 15:21:00+00:00,0,bull,64.3189652109033
1000PEPEUSD,2026-07-29 13:40:00+00:00,0,bull,0.0
1000PEPEUSD,2026-07-29 18:01:00+00:00,0,bull,-2.8868360277134464
1000PEPEUSD,2026-07-29 18:32:00+00:00,0,bear,-34.006143045195444
1000PEPEUSD,2026-07-29 19:48:00+00:00,0,bear,-0.0
1000PEPEUSD,2026-07-30 11:51:00+00:00,0,bull,32.99492385786973
1000PEPEUSD,2026-07-31 01:10:00+00:00,0,bull,-12.856683689868031
1000PEPEUSD,2026-07-31 14:07:00+00:00,0,bear,111.39240506329196
1000PEPEUSD,2026-07-01 01:11:00+00:00,1,bear,-2.1746694502433606
1000PEPEUSD,2026-07-01 03:53:00+00:00,1,bull,10.278372591006057
1000PEPEUSD,2026-07-01 13:41:00+00:00,1,bull,62.35902879129674
1000PEPEUSD,2026-07-01 14:11:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-01 15:24:00+00:00,1,bull,78.27872358627586
1000PEPEUSD,2026-07-01 22:22:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-01 22:30:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-02 03:28:00+00:00,1,bull,95.26657552973327
1000PEPEUSD,2026-07-02 03:39:00+00:00,1,bull,6.732306656569431
1000PEPEUSD,2026-07-02 09:46:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-02 12:31:00+00:00,1,bull,-71.83673469387753
1000PEPEUSD,2026-07-02 13:29:00+00:00,1,bear,-97.70655328890766
1000PEPEUSD,2026-07-02 14:02:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-02 15:37:00+00:00,1,bear,33.01675294501316
1000PEPEUSD,2026-07-02 16:16:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-02 16:28:00+00:00,1,bear,-7.443553055990204
1000PEPEUSD,2026-07-02 19:56:00+00:00,1,bear,39.02879914547408
1000PEPEUSD,2026-07-02 20:58:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-03 20:07:00+00:00,1,bull,-19.751585824437925
1000PEPEUSD,2026-07-05 22:21:00+00:00,1,bull,-6.891298828479719
1000PEPEUSD,2026-07-06 11:58:00+00:00,1,bear,314.66981828926043
1000PEPEUSD,2026-07-06 13:31:00+00:00,1,bull,76.97905097468593
1000PEPEUSD,2026-07-06 14:24:00+00:00,1,bull,70.68072721774898
1000PEPEUSD,2026-07-06 15:42:00+00:00,1,bull,10.299418818511263
1000PEPEUSD,2026-07-06 15:51:00+00:00,1,bull,-2.9265437518288806
1000PEPEUSD,2026-07-06 21:10:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-07 14:36:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-08 01:37:00+00:00,1,bear,-45.79278763594763
1000PEPEUSD,2026-07-08 08:17:00+00:00,1,bear,155.51330798479034
1000PEPEUSD,2026-07-08 11:44:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-08 14:21:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-08 14:46:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-09 01:10:00+00:00,1,bull,-74.33952193968918
1000PEPEUSD,2026-07-09 01:41:00+00:00,1,bear,-8.123791102514488
1000PEPEUSD,2026-07-09 14:16:00+00:00,1,bear,14.917951268025309
1000PEPEUSD,2026-07-09 15:23:00+00:00,1,bull,1.1481056257167666
1000PEPEUSD,2026-07-09 18:08:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-10 01:49:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-10 08:17:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-10 14:33:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-11 15:38:00+00:00,1,bear,-28.04948216340586
1000PEPEUSD,2026-07-13 00:11:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-13 00:46:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-13 01:10:00+00:00,1,bear,-59.28067955901062
1000PEPEUSD,2026-07-13 01:18:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-13 14:17:00+00:00,1,bear,15.258301242462302
1000PEPEUSD,2026-07-13 17:37:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-14 12:31:00+00:00,1,bull,-7.228567297961064
1000PEPEUSD,2026-07-14 14:05:00+00:00,1,bear,62.508681761355156
1000PEPEUSD,2026-07-14 15:00:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-14 15:32:00+00:00,1,bull,2.7787426189651576
1000PEPEUSD,2026-07-14 22:21:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-15 12:31:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-15 13:26:00+00:00,1,bear,-121.68217855911934
1000PEPEUSD,2026-07-15 14:22:00+00:00,1,bull,-99.74975670791086
1000PEPEUSD,2026-07-15 17:49:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-17 13:58:00+00:00,1,bull,22.14757668598466
1000PEPEUSD,2026-07-20 01:10:00+00:00,1,bull,59.03517658154777
1000PEPEUSD,2026-07-20 05:13:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-20 08:38:00+00:00,1,bear,-17.039403620873195
1000PEPEUSD,2026-07-20 11:33:00+00:00,1,bull,20.25264314156283
1000PEPEUSD,2026-07-20 15:44:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-21 05:49:00+00:00,1,bull,9.91452991452979
1000PEPEUSD,2026-07-21 17:47:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-23 07:12:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-26 22:01:00+00:00,1,bull,-72.1218657320033
1000PEPEUSD,2026-07-27 14:21:00+00:00,1,bear,13.1198277602107
1000PEPEUSD,2026-07-27 14:31:00+00:00,1,bear,44.19664105527965
1000PEPEUSD,2026-07-27 22:41:00+00:00,1,bear,24.374107733556862
1000PEPEUSD,2026-07-27 22:58:00+00:00,1,bear,64.28142549359083
1000PEPEUSD,2026-07-28 15:21:00+00:00,1,bull,61.458666382465665
1000PEPEUSD,2026-07-29 13:40:00+00:00,1,bull,0.0
1000PEPEUSD,2026-07-29 18:01:00+00:00,1,bull,-6.856235565819713
1000PEPEUSD,2026-07-29 18:32:00+00:00,1,bear,-52.9970760233911
1000PEPEUSD,2026-07-29 19:48:00+00:00,1,bear,-0.0
1000PEPEUSD,2026-07-30 11:51:00+00:00,1,bull,32.99492385786973
1000PEPEUSD,2026-07-31 01:10:00+00:00,1,bull,-12.856683689868031
1000PEPEUSD,2026-07-31 14:07:00+00:00,1,bear,-0.0
1000SHIBUSD,2026-07-01 01:11:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-01 03:53:00+00:00,0,bull,18.854584020737697
1000SHIBUSD,2026-07-01 13:41:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-01 14:11:00+00:00,0,bull,11.636025133816563
1000SHIBUSD,2026-07-01 15:24:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-01 22:22:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-01 22:30:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 03:28:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-02 03:39:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-02 09:46:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 12:31:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-02 13:29:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 14:02:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-02 15:37:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 16:16:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 16:28:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 19:56:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-02 20:58:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-03 20:07:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-05 22:21:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-06 11:58:00+00:00,0,bear,146.25228519195565
1000SHIBUSD,2026-07-06 13:31:00+00:00,0,bull,35.11235955056202
1000SHIBUSD,2026-07-06 14:24:00+00:00,0,bull,93.10986964617962
1000SHIBUSD,2026-07-06 15:42:00+00:00,0,bull,61.96924489327627
1000SHIBUSD,2026-07-06 15:51:00+00:00,0,bull,-2.2810218978108754
1000SHIBUSD,2026-07-06 21:10:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-07 14:36:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-08 01:37:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-08 08:17:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-08 11:44:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-08 14:21:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-08 14:46:00+00:00,0,bear,47.5172249940603
1000SHIBUSD,2026-07-09 01:10:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-09 01:41:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-09 14:16:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-09 15:23:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-10 01:49:00+00:00,0,bull,189.56236835946828
1000SHIBUSD,2026-07-10 08:17:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-10 14:33:00+00:00,0,bear,9.195402298849409
1000SHIBUSD,2026-07-11 15:38:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-13 00:11:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-13 00:46:00+00:00,0,bull,0.0
1000SHIBUSD,2026-07-13 01:10:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-13 01:18:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-13 14:17:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-13 17:37:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-14 12:31:00+00:00,0,bull,94.36244858456399
1000SHIBUSD,2026-07-14 14:05:00+00:00,0,bear,-0.0
1000SHIBUSD,2026-07-14 15:00:00+00:00,0,bull,59.129612109745096
